State;Year;Mo;Day;Victim;County;Latitude;Longitude;Race;Sex;Mob;Offense;Note;2nd Name;3rd Name;;Comments;;;;;;;;;;;;;;;;;;;Source
MS;1919;11;28;Neville Foxworth;Marion ;31,2308;-89,8224;Blk;Male;;Attempted attack (rape);;;;;;;;;;;;;;;;;;;;;;;;
KY;1895;11;23;Unnamed Negro;Marshall;36,8834;-88,3294;Blk;Male;;Train wrecking;;;;;;;;;;;;;;;;;;;;;;;;
TN;1894;4;16;Henry Montgomery;Marshall;35,4689;-86,765;Blk;Male;;Larceny;;;;;;;;;;;;;;;;;;;;;;;;
TN;1902;11;13;John Davis;Marshall;35,4689;-86,765;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1903;8;4;John Millikin;Marshall;35,4689;-86,765;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
TN;1903;8;4;John Hunter;Marshall;35,4689;-86,765;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
MS;1885;10;21;Robert Doxey;Marshall ;34,7623;-89,5031;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1891;5;2;Monroe Watters;Marshall ;34,7623;-89,5031;Blk;Male;;Attempted murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1896;9;19;Walter Brown;Marshall ;34,7623;-89,5031;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
MS;1914;11;25;Mrs. F. Sullivan;Marshall ;34,7623;-89,5031;Blk;Fe;;Arson;;Jane Sullivan;;;;;;;;;;;;;;;;;;;;;;
MS;1914;11;25;Frederick Sullivan;Marshall ;34,7623;-89,5031;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
TN;1901;10;4;Unnamed Negro;Marshall ;35,4689;-86,765;Blk;Fe;;Shot at man;;;;;;;;;;;;;;;;;;;;;;;;
TN;1901;10;4;Unnamed Negro;Marshall ;35,4689;-86,765;Blk;Male;;Shot at man;;;;;;;;;;;;;;;;;;;;;;;;
TN;1901;10;4;Unnamed Negro;Marshall ;35,4689;-86,765;Blk;Male;;Shot at man;;;;;;;;;;;;;;;;;;;;;;;;
TN;1901;10;4;Unnamed Negro;Marshall ;35,4689;-86,765;Blk;Male;;Shot at man;;;;;;;;;;;;;;;;;;;;;;;;
KY;1899;12;6;Richard Coleman;Mason;38,5952;-83,8242;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1888;8;10;Amos Miller;Maury;35,6169;-87,077;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
TN;1891;5;27;Green Wells;Maury;35,6169;-87,077;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1927;11;11;Henry Choate;Maury;35,6169;-87,077;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
SC;1921;6;19;Herbert Quarles;McCormick ;33,8995;-82,31;Blk;Male;;Assaulted woman (rape);;;;;;;;;;;;;;;;;;;;;;;;
KY;1889;5;20;Joseph Thornton;McCracken;37,054;-88,7128;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1892;6;9;Charles Hill;McCracken;37,054;-88,7128;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
KY;1916;10;16;Luther Durrett;McCracken;37,054;-88,7128;Blk;Male;;Criticized mob  ;;JamesThornhill;JesseeDurett;;;;;;;;;;;;;;;;;;;;;
KY;1916;10;16;Brack Kinley;McCracken;37,054;-88,7128;Blk;Male;;Rape;;Brock Henley;Brick Kenley ;;;;;;;;;;;;;;;;;;;;;
GA;1888;6;3;Allen Sturgis;McDuffie ;33,4828;-82,4814;Blk;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
GA;1907;5;6;Charles Harris;McDuffie ;33,4828;-82,4814;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
GA;1930;9;8;George Grant;McIntosh ;31,4963;-81,4103;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1911;4;20;Wm. Potter;McLean;37,5292;-87,2636;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1902;4;30;Ernest Dewley;Meade;37,9698;-86,2171;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
NC;1913;8;26;Joseph McNeely;Mecklenburg ;35,2467;-80,8328;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
NC;1929;6;29;Willie McDaniel;Mecklenburg ;35,2467;-80,8328;Blk;Male;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
TN;1902;5;12;James Underwood;Meigs;35,5129;-84,8133;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1887;1;14;Samuel —;Meriwether ;33,0406;-84,6883;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1911;10;19;Jerry Lovelace;Meriwether ;33,0406;-84,6883;Blk;Male;;Assault;;Terry Lovelace;;;;;;;;;;;;;;;;;;;;;;
GA;1913;8;25;Virgil Swanson;Meriwether ;33,0406;-84,6883;Blk;Male;;Aided murderer;;;;;;;;;;;;;;;;;;;;;;;;
GA;1924;4;3;Beach Thrash;Meriwether ;33,0406;-84,6883;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1892;9;2;John Wilcoxsen;Metcalfe;36,9905;-85,6292;Blk;Male;;Murder;;John Wilcoxson;;;;;;;;;;;;;;;;;;;;;;
AR;1886;12;16;James Howard;Miller;33,3124;-93,8921;Wht;Male;;Spouse abuse;;;;;;;;;;;;;;;;;;;;;;;;
AR;1892;2;20;Ed Coy;Miller;33,3124;-93,8921;Blk;Male;;Assaulted woman (rape);;;;;;;;;;;;;;;;;;;;;;;;
AR;1898;6;3;Ben Hayden;Miller;33,3124;-93,8921;Blk;Male;;Assaulted girl (rape);;Bud Hayden;Levi Hayden;;;;;;;;;;;;;;;;;;;;;
AR;1906;10;9;Anthony Davis;Miller;33,3124;-93,8921;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
AR;1917;7;30;Andrew Avery;Miller;33,3124;-93,8921;Blk;Male;;Robbery & assault;;;;;;;;;;;;;;;;;;;;;;;;
AR;1922;5;19;Hullen Owens;Miller;33,3124;-93,8921;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1883;8;29;Frank Fountain;Miller;31,164;-84,7308;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1922;7;14;Jake Davis;Miller;31,164;-84,7308;Blk;Male;;Miscegenation;;"""Shake"" Davis";Jacob Davis;;;;;;;;;;;;;;;;;;;;;
GA;1883;8;14;Joseph Fulford;Miller ;31,164;-84,7308;Wht;Male;;Murder        ;;James Fulford ;Joe Tulford;;;;;;;;;;;;;;;;;;;;;
GA;1883;8;14;Harry Bradley;Miller ;31,164;-84,7308;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1883;8;14;Reuben Robinson;Miller ;31,164;-84,7308;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1883;8;26;Lewis Warren;Miller ;31,164;-84,7308;Blk;Male;;Attempted rape;;Lewis Warner;;;;;;;;;;;;;;;;;;;;;;
GA;1888;9;4;Sam Long;Miller ;31,164;-84,7308;Blk;Male;;Rape;;Tom Reese;;;;;;;;;;;;;;;;;;;;;;
GA;1894;5;21;Unnamed Negro;Miller ;31,164;-84,7308;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1918;8;11;Ike Harden;Miller ;31,164;-84,7308;Blk;Male;;Rape;;Isaac Rainey;Ike Radney;;;;;;;;;;;;;;;;;;;;;
AR;1895;9;10;Will Caldwell;Mississippi;35,7624;-90,0521;Blk;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
AR;1895;9;10;John Thomas;Mississippi;35,7624;-90,0521;Blk;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
AR;1897;11;14;Henry Phillips;Mississippi;35,7624;-90,0521;Blk;Male;;Murder;;"""Doc"" Jones";;;;;;;;;;;;;;;;;;;;;;
AR;1899;4;30;Willis Sees;Mississippi;35,7624;-90,0521;Blk;Male;;Barn-burning;;Willie Dees;;;;;;;;;;;;;;;;;;;;;;
AR;1901;4;6;May Hearn;Mississippi;35,7624;-90,0521;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1903;9;18;— Hellom;Mississippi;35,7624;-90,0521;Blk;Male;Blk;Assaulted girls;;— Hellem;;;;;;;;;;;;;;;;;;;;;;
AR;1915;8;12;Andy Crum;Mississippi;35,7624;-90,0521;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1915;8;11;Bert Springs;Mississippi;35,7624;-90,0521;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1921;1;26;Henry Lowery;Mississippi;35,7624;-90,0521;Blk;Male;;Murder;;Henry Oowry;;;;;;;;;;;;;;;;;;;;;;
AR;1926;5;26;Albert Blades;Mississippi;35,7624;-90,0521;Blk;Male;;Attacked girl;;Albert Blazes;;;;;;;;;;;;;;;;;;;;;;
GA;1894;6;25;Fayette Franklin;Mitchell ;31,2253;-84,1943;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1906;11;8;Meta Hicks;Mitchell ;31,2253;-84,1943;Blk;Fe;;Wife of murderer;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1906;11;8;Jett Hicks;Mitchell ;31,2253;-84,1943;Blk;Male;;Murder;;J. T. Hicks;;;;;;;;;;;;;;;;;;;;;;
GA;1911;7;11;Will McGriff;Mitchell ;31,2253;-84,1943;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1917;3;28;Joe Nowling;Mitchell ;31,2253;-84,1943;Blk;Male;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1917;11;17;Collins Johnson;Mitchell ;31,2253;-84,1943;Blk;Male;;Disputed men;;;;;;;;;;;;;;;;;;;;;;;;
GA;1917;11;17; D. C. Johnson;Mitchell ;31,2253;-84,1943;Blk;Male;;Disputed men;;;;;;;;;;;;;;;;;;;;;;;;
GA;1920;11;24;Curley McKelvey;Mitchell ;31,2253;-84,1943;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1921;1;2;James Roland;Mitchell ;31,2253;-84,1943;Blk;Male;;Attempted murder;;;;;;;;;;;;;;;;;;;;;;;;
NC;1894;4;1;Holland English;Mitchell ;36,0133;-82,1636;Wht;Male;;Murder;;Hal English;;;;;;;;;;;;;;;;;;;;;;
NC;1896;4;21;Robert Chambers;Mitchell ;36,0133;-82,1636;Blk;Male;;Attempted rape & arson;;;;;;;;;;;;;;;;;;;;;;;;
AL;1891;3;31;Zachariah Graham;Mobile ;30,7872;-88,2058;Blk;Male;;Attempted rape;;Zachioli Grohan;;;;;;;;;;;;;;;;;;;;;;
AL;1906;10;6;Cornelius Robinson;Mobile ;30,7872;-88,2058;Blk;Male;;Assaulted girls (rape);;Dick Robinson;;;;;;;;;;;;;;;;;;;;;;
AL;1906;10;6;Will Thompson;Mobile ;30,7872;-88,2058;Blk;Male;;Assaulted girls (rape);;Henry Peters;;;;;;;;;;;;;;;;;;;;;;
AL;1907;9;22;Moses Dossett;Mobile ;30,7872;-88,2058;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
AL;1909;1;23;Douglas Roberson;Mobile ;30,7872;-88,2058;Blk;Male;;Murder;;Douglas Robertson;;;;;;;;;;;;;;;;;;;;;;
AL;1910;7;31;Bill Walker;Mobile ;30,7872;-88,2058;Blk;Male;;Rape & murder;Uncertain;Wm. Wallace;;;;;;;;;;;;;;;;;;;;;;
AL;1919;6;6;James E. Lewis;Mobile ;30,7872;-88,2058;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
AR;1887;6;5;Unnamed Negro;Monroe;34,6778;-91,2039;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
AR;1893;1;10;Paul Stubbs;Monroe;34,6778;-91,2039;Blk;Male;;Murder & robbery;;Paul Scroggs;;;;;;;;;;;;;;;;;;;;;;
AR;1893;1;10;Henry Allen;Monroe;34,6778;-91,2039;Blk;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
AR;1896;7;30;Godfrey Gould;Monroe;34,6778;-91,2039;Wht;Male;;Rape;;Gidfrey Gould;;;;;;;;;;;;;;;;;;;;;;
AR;1898;8;10;Rilla Weaver;Monroe;34,6778;-91,2039;Blk;Fe;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1898;6;12;Father of Ricks;Monroe;34,6778;-91,2039;Blk;Male;;Complicity in rape;;Son of Moses Ricks;;;;;;;;;;;;;;;;;;;;;;
AR;1898;6;13;Moses Ricks;Monroe;34,6778;-91,2039;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
AR;1898;8;10;Manse Castle;Monroe;34,6778;-91,2039;Blk;Male;;Murder;;Castle Manse;;;;;;;;;;;;;;;;;;;;;;
AR;1898;8;10;Dennis Ricord;Monroe;34,6778;-91,2039;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1898;8;10;Will Sanders;Monroe;34,6778;-91,2039;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1903;11;8;Z.C. Cadie;Monroe;34,6778;-91,2039;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1915;3;2;H.M. Candy;Monroe;34,6778;-91,2039;Unk;Male;;Stealing;;W. M. Gandy;;;;;;;;;;;;;;;;;;;;;;
AR;1915;3;2;Jeff Mansel;Monroe;34,6778;-91,2039;Unk;Male;;Stealing;;;;;;;;;;;;;;;;;;;;;;;;
AL;1892;10;13;Burrill Jones;Monroe ;31,5708;-87,3654;Blk;Male;;Murder;;Burrell Johnston;;;;;;;;;;;;;;;;;;;;;;
AL;1892;10;13;Moses Johnson;Monroe ;31,5708;-87,3654;Blk;Male;;Murder;;Moses Jones;;;;;;;;;;;;;;;;;;;;;;
AL;1892;10;13;Jim Packard;Monroe ;31,5708;-87,3654;Blk;Male;;Murder;;Jim Packer;;;;;;;;;;;;;;;;;;;;;;
AL;1892;10;13;John Packard;Monroe ;31,5708;-87,3654;Blk;Male;;Murder;;John Packer;;;;;;;;;;;;;;;;;;;;;;
AL;1892;10;30;Allen Parker;Monroe ;31,5708;-87,3654;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
AL;1897;8;26;John Pharr;Monroe ;31,5708;-87,3654;Blk;Male;;Murder;;Jack Pharr;;;;;;;;;;;;;;;;;;;;;;
AL;1915;8;8;James Fox;Monroe ;31,5708;-87,3654;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
FL;1921;12;26;Manuel Head;Monroe ;25,3185;-81,1087;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1892;6;8;Anderson Moreland;Monroe ;33,0139;-83,9186;Blk;Male;Blk;Criminal assault (rape);Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1892;8;30;John Jossey;Monroe ;33,0139;-83,9186;Blk;Male;Blk;Assault (rape);;John Jessey;;;;;;;;;;;;;;;;;;;;;;
GA;1894;6;16;Owen Ogletree;Monroe ;33,0139;-83,9186;Blk;Male;;Attempted rape;;Owen Opietress;;;;;;;;;;;;;;;;;;;;;;
GA;1895;3;13;Amos Gibson;Monroe ;33,0139;-83,9186;Blk;Male;;Assaulted woman (rape);;Armor Gobson;;;;;;;;;;;;;;;;;;;;;;
GA;1906;9;10;Charles Fuller;Monroe ;33,0139;-83,9186;Blk;Male;;Attempted rape;;Charles Miller;;;;;;;;;;;;;;;;;;;;;;
GA;1922;8;1;John Glover;Monroe ;33,0139;-83,9186;Blk;Male;;Murder;;"""Cocky"" Grover";;;;;;;;;;;;;;;;;;;;;;
MS;1889;8;28;Thomas Harris;Monroe ;33,8923;-88,4805;Wht;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
MS;1889;8;13;Keith Bowen;Monroe ;33,8923;-88,4805;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1890;9;11;Stephen Crump;Monroe ;33,8923;-88,4805;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1890;9;11;George Boalter;Monroe ;33,8923;-88,4805;Blk;Male;;Rape;;George Bolter;;;;;;;;;;;;;;;;;;;;;;
MS;1893;9;14;Louise Carter;Monroe ;33,8923;-88,4805;Blk;Fe;;Accessory to murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1893;9;14;Mahaley Jackson;Monroe ;33,8923;-88,4805;Blk;Fe;;Accessory to murder  ;;Mahala Jackson;;;;;;;;;;;;;;;;;;;;;;
MS;1893;9;8;Benjamin Jackson;Monroe ;33,8923;-88,4805;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1893;9;14;Rufus Broughs;Monroe ;33,8923;-88,4805;Blk;Male;;Accessory to murder;;Rufus Beagley;Rufus Dayles;;;;;;;;;;;;;;;;;;;;;
MS;1896;4;13;John Jones;Monroe ;33,8923;-88,4805;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1897;6;28;Harry Gilliam;Monroe ;33,8923;-88,4805;Blk;Male;;Attempted rape & robbery;;Pary Giliam;;;;;;;;;;;;;;;;;;;;;;
MS;1910;9;1;Nicholas Thompson;Monroe ;33,8923;-88,4805;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1914;10;25;Maysho Miller;Monroe ;33,8923;-88,4805;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
MS;1915;11;12;John Taylor;Monroe ;33,8923;-88,4805;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
MS;1922;3;7;Wm. Baker;Monroe ;33,8923;-88,4805;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1882;6;15;James Mitchell;Montgomery;38,0335;-83,9131;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1892;8;16;Logan Murphy;Montgomery;38,0335;-83,9131;Unk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1895;1;1;Tom Blair;Montgomery;38,0335;-83,9131;Wht;Male;;Murder;;Thomas Blau;;;;;;;;;;;;;;;;;;;;;;
AL;1890;8;9;Ike Cook;Montgomery ;32,2203;-86,2076;Blk;Male;;Terrorism;Uncertain;Issac Cook;;;;;;;;;;;;;;;;;;;;;;
AL;1894;3;29;Oliver Jackson;Montgomery ;32,2203;-86,2076;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1896;2;15;Robert Williams;Montgomery ;32,2203;-86,2076;Blk;Male;;Murder;;Robert Wilson;;;;;;;;;;;;;;;;;;;;;;
AL;1897;11;25;Henry Abrams;Montgomery ;32,2203;-86,2076;Blk;Male;Blk;Incest;;;;;;;;;;;;;;;;;;;;;;;;
AL;1910;10;7;John Dell;Montgomery ;32,2203;-86,2076;Blk;Male;;Race prejudice;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AL;1915;8;18;"""Kid"" Jackson";Montgomery ;32,2203;-86,2076;Blk;Male;;Poisoning mules;;;;;;;;;;;;;;;;;;;;;;;;
AL;1915;8;18;Unnamed Negro;Montgomery ;32,2203;-86,2076;Blk;Male;;Poisoning mules;;;;;;;;;;;;;;;;;;;;;;;;
AL;1915;8;18;Henry Russell;Montgomery ;32,2203;-86,2076;Blk;Male;;Poisoning mules;;Ed Russell;;;;;;;;;;;;;;;;;;;;;;
AL;1919;9;29;Miles Phifer;Montgomery ;32,2203;-86,2076;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
AL;1919;9;29;Robert Croskey;Montgomery ;32,2203;-86,2076;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
AL;1919;9;30;John Temple;Montgomery ;32,2203;-86,2076;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1920;3;11;Wilbur Smith;Montgomery ;32,2203;-86,2076;Blk;Male;;Attacked girl (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1895;11;22;T. W. Perdue;Montgomery ;32,1734;-82,5348;Wht;Male;;Assault (rape);;L. W. Perdue;;;;;;;;;;;;;;;;;;;;;;
GA;1895;6;14;George Harris;Montgomery ;32,1734;-82,5348;Blk;Male;;Frightened woman;;;;;;;;;;;;;;;;;;;;;;;;
GA;1901;7;25;Frank Earle;Montgomery ;32,1734;-82,5348;Blk;Male;;Robbery;;;;;;;;;;;;;;;;;;;;;;;;
GA;1909;8;27;John Sweeney;Montgomery ;32,1734;-82,5348;Blk;Male;;Complicity in murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1910;8;11;Jim Toler;Montgomery ;32,1734;-82,5348;Blk;Male;;Entered girl's room;;James Tabor;;;;;;;;;;;;;;;;;;;;;;
GA;1930;7;29;S. S. Mincey;Montgomery ;32,1734;-82,5348;Blk;Male;;Race hatred;;;;;;;;;;;;;;;;;;;;;;;;
MS;1884;10;18;Hollis McCuiston;Montgomery ;33,4941;-89,6164;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
MS;1887;3;7;Alexander Crawford;Montgomery ;33,4941;-89,6164;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1888;8;27;Pony Poe;Montgomery ;33,4941;-89,6164;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1896;6;26;Perry Young;Montgomery ;33,4941;-89,6164;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1897;1;5;Unnamed Negro;Montgomery ;33,4941;-89,6164;Blk;Unk;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
MS;1897;1;5;Unnamed Negro;Montgomery ;33,4941;-89,6164;Blk;Unk;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
MS;1902;2;19;Oliver Bibb;Montgomery ;33,4941;-89,6164;Blk;Male;;Murder;;Oliva Bibb;;;;;;;;;;;;;;;;;;;;;;
TN;1893;11;4;Mary Motlow;Moore;35,2846;-86,3587;Blk;Fe;;Barn-burning;;Eliza Motlow;;;;;;;;;;;;;;;;;;;;;;
TN;1893;11;4;Ned Waggoner;Moore;35,2846;-86,3587;Blk;Male;;Barn-burning;;Edward Wagner;;;;;;;;;;;;;;;;;;;;;;
TN;1893;11;4;Will Waggoner;Moore;35,2846;-86,3587;Blk;Male;;Barn-burning;;Wm. Wagner;;;;;;;;;;;;;;;;;;;;;;
TN;1893;11;4;Sam Motlow;Moore;35,2846;-86,3587;Blk;Male;;Barn-burning;;;;;;;;;;;;;;;;;;;;;;;;
TN;1899;1;17;John Shaw;Moore;35,2846;-86,3587;Blk;Male;;Bad character;;Piglit;;;;;;;;;;;;;;;;;;;;;;
TN;1899;1;17;George Call;Moore;35,2846;-86,3587;Blk;Male;;Bad character;;Toney Call;;;;;;;;;;;;;;;;;;;;;;
TN;1902;2;5;Euless Whittaker;Moore;35,2846;-86,3587;Blk;Male;;Murder;;Enless Whittaker;;;;;;;;;;;;;;;;;;;;;;
TN;1903;9;24;Allen Small;Moore;35,2846;-86,3587;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
NC;1893;1;6;Bob Ray;Moore ;35,3106;-79,4814;Blk;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
NC;1900;3;20;George Rittle;Moore ;35,3106;-79,4814;Blk;Male;;Informer;;George Ritter;;;;;;;;;;;;;;;;;;;;;;
NC;1901;3;8;James Martindale;Moore ;35,3106;-79,4814;Wht;Male;;Assaulted woman;;;;;;;;;;;;;;;;;;;;;;;;
LA;1896;3;11;Bud Love;Morehouse;32,8202;-91,8018;Blk;Male;;Burglary;;Bird Love;;;;;;;;;;;;;;;;;;;;;;
LA;1882;12;8;Tim Robinson;Morehouse ;32,8202;-91,8018;Blk;Male;;Attempted murder;;Thomas Robinson;;;;;;;;;;;;;;;;;;;;;;
LA;1882;12;8;Wm. Cephas;Morehouse ;32,8202;-91,8018;Blk;Male;;Attempted murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1882;12;8;Wesley Andrews;Morehouse ;32,8202;-91,8018;Blk;Male;;Attempted murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1883;7;9;Henderson Lee;Morehouse ;32,8202;-91,8018;Blk;Male;;Larceny;;;;;;;;;;;;;;;;;;;;;;;;
LA;1887;8;9;Thomas Scott;Morehouse ;32,8202;-91,8018;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1891;11;4;J. T. Smith;Morehouse ;32,8202;-91,8018;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1891;11;4;W. S. Felton;Morehouse ;32,8202;-91,8018;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;9;13;Eli Lindsey;Morehouse ;32,8202;-91,8018;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1898;6;11;Unnamed Negro;Morehouse ;32,8202;-91,8018;Blk;Male;;Assaulted officer;;;;;;;;;;;;;;;;;;;;;;;;
LA;1899;12;13;Unnamed Negro;Morehouse ;32,8202;-91,8018;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
LA;1902;5;4;John Simms;Morehouse ;32,8202;-91,8018;Wht;Male;;Complicity in murder;Uncertain;John Sims;;;;;;;;;;;;;;;;;;;;;;
LA;1907;12;5;Unnamed Negro;Morehouse ;32,8202;-91,8018;Blk;Male;;Attempted murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1918;8;7;"""Bubber"" Hall";Morehouse ;32,8202;-91,8018;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
LA;1919;9;6;Unnamed Negro;Morehouse ;32,8202;-91,8018;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
LA;1922;8;24;F. Watt Daniel;Morehouse ;32,8202;-91,8018;Wht;Male;;Angered Klan;;;;;;;;;;;;;;;;;;;;;;;;
LA;1922;8;24;Thomas F. Richards;Morehouse ;32,8202;-91,8018;Wht;Male;;Angered Klan;;;;;;;;;;;;;;;;;;;;;;;;
TN;1895;11;21;Charles Hurd;Morgan;36,135;-84,6492;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1908;1;21;Walter Cole;Morgan;36,135;-84,6492;Blk;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AL;1896;6;20;Leon Orr;Morgan ;34,4535;-86,8529;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
AL;1908;10;20;Tom Stover;Morgan ;34,4535;-86,8529;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1890;2;27;Brown Washington;Morgan ;33,5908;-83,4924;Blk;Male;;Rape & murder;;Washington Brown;;;;;;;;;;;;;;;;;;;;;;
GA;1919;11;19;Wallace Baynes;Morgan ;33,5908;-83,4924;Blk;Male;;Murder;;Wallace Hayes;;;;;;;;;;;;;;;;;;;;;;
